item_id,user_id,recommend,sentiment_analysis,genres,release_date,price,title,developer,items_count,item_name,playtime_forever
238320,76561198031659484,True,0,"['Action', 'Adventure', 'Indie']",2013-09-04,19.99,Outlast,Red Barrels,,,
238960,76561198031663320,True,2,,,,,,,,
47410,76561198031712248,False,0,"['Free to Play', 'Massively Multiplayer', 'Strategy']",2012-02-27,Free to Play,Stronghold Kingdoms,FireFly Studios,,,
211420,76561198031754045,True,0,"['Action', 'RPG']",2012-08-23,19.99,DARK SOULS™: Prepare To Die™ Edition,FromSoftware,42.0,Dark Souls: Prepare to Die Edition,3646.0
113200,GemGem1997,True,2,"['Action', 'Adventure', 'Indie', 'RPG']",2011-09-28,4.99,The Binding of Isaac,Edmund McMillen and Florian Himsl,,,
22600,EvenChance,True,2,['Strategy'],2010-08-26,19.99,Worms Reloaded,Team17 Digital Ltd,306.0,Worms Reloaded,386.0
730,Bashmygash,False,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,103.0,Counter-Strike: Global Offensive,120443.0
290890,drclockface,True,0,"['Action', 'Casual', 'Indie', 'RPG', 'Strategy']",2015-06-04,4.99,You Must Build A Boat,EightyEightGames,143.0,You Must Build A Boat,400.0
221100,76561198031869152,True,2,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013-12-16,34.99,DayZ,Bohemia Interactive,39.0,DayZ,923.0
250900,76561198031873734,True,0,['Action'],2014-11-04,14.99,The Binding of Isaac: Rebirth,"Nicalis, Inc.",110.0,The Binding of Isaac: Rebirth,17450.0
440,shutupmeg,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
200710,76561198031877091,True,2,"['Action', 'Adventure', 'Indie', 'RPG']",2012-09-20,19.99,Torchlight II,Runic Games,78.0,Torchlight II,980.0
22370,76561198031938463,False,2,['RPG'],2009-10-13,19.99,Fallout 3: Game of the Year Edition,Bethesda Game Studios,84.0,Fallout 3 - Game of the Year Edition,20.0
209160,76561198031945954,True,2,['Action'],2014-03-25,59.99,Call of Duty®: Ghosts,Infinity Ward,18.0,Call of Duty: Ghosts,458.0
248630,ShadowSpectreZer0,True,2,"['Action', 'Indie', 'RPG', 'Early Access']",2013-11-18,14.99,Kingdoms Rise,Flyleap Studios Pty. Ltd.,145.0,Kingdoms Rise,828.0
570,jakeysnake,True,2,,,,,,,,
233720,76561198032012843,True,2,"['Action', 'Indie', 'Simulation']",2013-04-19,9.99,Surgeon Simulator,Bossa Studios,524.0,Surgeon Simulator,640.0
7760,blighty666,True,0,['Strategy'],1993-12-31,4.99,X-COM: UFO Defense,"MicroProse Software, Inc",,,
313340,loseitintheend,True,2,"['Casual', 'Indie', 'RPG', 'Simulation']",2014-07-01,0.99,Mountain,David OReilly,29.0,Mountain,2788.0
417860,988988MePls,True,0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']",2015-11-20,Free to Play,Emily is Away,Kyle Seeley,,,
231430,76561198032090114,True,2,['Strategy'],2013-06-25,19.99,Company of Heroes 2,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",60.0,Company of Heroes 2,301.0
50300,genextidal,True,2,"['Action', 'Adventure']",2012-06-25,29.99,Spec Ops: The Line,Yager Development,325.0,Spec Ops: The Line,286.0
440,76561198032157184,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
99900,CHumml33,True,0,,,,,,,,
65980,76561198032231960,True,2,['Strategy'],2014-10-23,39.99,Sid Meier's Civilization®: Beyond Earth™,"Firaxis Games,Aspyr (Mac, Linux)",,,
107410,76561198032269919,True,2,"['Action', 'Simulation', 'Strategy']",2013-09-12,39.99,Arma 3,Bohemia Interactive,125.0,Arma 3,6351.0
226700,getrichordieapleb,False,2,,,,,,,,
12210,76561198032351680,False,0,,,,,,,,
236430,76561198032491878,True,2,"['Action', 'RPG']",2014-04-25,39.99,DARK SOULS™ II,"FromSoftware, Inc",210.0,DARK SOULSâ¢ II,7244.0
220240,76561198032534620,True,2,"['Action', 'Adventure']",2012-12-04,19.99,Far Cry 3,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",33.0,Far CryÂ® 3,3855.0
34330,76561198032569786,True,2,,,,,,17.0,Total War: SHOGUN 2,3886.0
440,76561198032576956,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
331500,yosshi3,False,0,"['Action', 'Strategy']",2015-07-17,12.99,Executive Assault,Hesketh Studios,,,
730,JezzicaBorro,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,106.0,Counter-Strike: Global Offensive,8645.0
440,76561198032643792,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
242720,ImWatchingYouFromYourWindow,True,2,"['Action', 'Free to Play', 'Indie']",2014-05-01,Free to Play,GunZ 2: The Second Duel,"Masangsoft, Inc.",,,
232430,DatGuy3110,True,2,"['Adventure', 'Indie']",2013-08-15,14.99,Gone Home,Fullbright,,,
301520,Zosky99k,True,2,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",2017-08-24,Free to Play,Robocraft,Freejam,24.0,Robocraft,3582.0
204880,Zacmoo0007,True,2,"['Indie', 'Strategy']",2012-06-12,39.99,Sins of a Solar Empire®: Rebellion,"Ironclad Games,Stardock Entertainment",145.0,Sins of a Solar Empire: Rebellion,2490.0
730,RustlingInTheWind,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,156.0,Counter-Strike: Global Offensive,49214.0
730,76561198032837913,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,,,
333930,mrsamo,True,2,"['Action', 'Free to Play']",Jun 2015,Free to Play,Dirty Bomb®,Splash Damage,,,
221100,76561198032892191,True,2,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013-12-16,34.99,DayZ,Bohemia Interactive,52.0,DayZ,3355.0
216250,spoodermen,True,0,,,,,,252.0,Dead Island Riptide,109.0
218620,im-ze-Gun-Slinger,True,0,,,,,,,,
209650,76561198033133255,True,2,['Action'],2014-11-03,59.99,Call of Duty®: Advanced Warfare - Gold Edition,"Sledgehammer Games,Raven Software",55.0,Call of Duty: Advanced Warfare,489.0
730,iHartAttack,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,66.0,Counter-Strike: Global Offensive,16252.0
218620,betzky_23,True,2,,,,,,276.0,PAYDAY 2,9056.0
393380,76561198033210393,False,2,"['Action', 'Indie', 'Strategy', 'Early Access']",2015-12-14,39.99,Squad,Offworld Industries,25.0,Squad,2388.0
300,76561198033256694,True,2,['Action'],2010-07-12,9.99,Day of Defeat: Source,Valve,,,
219150,76561198033258188,True,2,"['Action', 'Indie']",2012-10-23,9.99,Hotline Miami,Dennaton Games,221.0,Hotline Miami,502.0
250180,76561198033266228,True,2,['Action'],2014-02-14,7.99,METAL SLUG 3,"SNK CORPORATION,DotEmu",,,
252490,eggyy,True,2,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,250.0,Rust,28534.0
391540,westernaustraliaftw,False,0,"['Indie', 'RPG']",2015-09-15,9.99,Undertale,tobyfox,153.0,Undertale,2003.0
730,76561198033301141,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,19.0,Counter-Strike: Global Offensive,42796.0
440,76561198033391626,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
219890,SvDKILLSWITCH,True,0,"['Adventure', 'Indie']",2013-01-31,19.99,Antichamber,Alexander Bruce,434.0,Antichamber,297.0
299740,eckodelta209,True,2,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2014-10-30,19.99,Miscreated,Entrada Interactive LLC,,,
50130,macaroonz,True,2,['Action'],2011-03-22,29.99,Mafia II,"2K Czech,Feral Interactive (Mac)",107.0,Mafia II,831.0
304930,DarkSniperz,True,2,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,,,
400,MG5105,True,2,['Action'],2007-10-10,9.99,Portal,Valve,109.0,Portal,1714.0
240,from808,True,0,['Action'],2004-11-01,19.99,Counter-Strike: Source,Valve,12.0,Counter-Strike: Source,82276.0
207140,hective,True,2,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",2016-04-19,14.99,SpeedRunners,DoubleDutch Games,107.0,SpeedRunners,1072.0
238010,kiniston69,True,2,"['Action', 'RPG']",2013-10-25,19.99,Deus Ex: Human Revolution - Director's Cut,"Eidos Montreal,Feral Interactive (Mac)",,,
1250,hydrariver,True,0,['Action'],2009-05-14,19.99,Killing Floor,Tripwire Interactive,176.0,Killing Floor,18776.0
209870,76561198033887983,True,2,"['Action', 'Free to Play']",2012-07-02,Free to Play,Blacklight: Retribution,Hardsuit Labs,55.0,Blacklight: Retribution,309.0
218230,xxxdoublexxx,True,2,"['Action', 'Free to Play', 'Massively Multiplayer']",2012-11-20,Free to Play,PlanetSide 2,Daybreak Game Company,,,
252490,burntmuffins,False,2,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,64.0,Rust,85.0
219150,76561198033950167,True,2,"['Action', 'Indie']",2012-10-23,9.99,Hotline Miami,Dennaton Games,123.0,Hotline Miami,644.0
235460,76561198034027094,True,0,['Action'],2014-01-09,29.99,METAL GEAR RISING: REVENGEANCE,PlatinumGames,53.0,METAL GEAR RISING: REVENGEANCE,1763.0
222880,76561198034062384,True,2,"['Action', 'Indie', 'Strategy']",2014-01-22,9.99,Insurgency,New World Interactive,295.0,Insurgency,451.0
244850,76561198034164614,True,2,,,,,,75.0,Space Engineers,11826.0
265930,jdeb9,True,2,"['Casual', 'Indie', 'Simulation']",2014-04-01,9.99,Goat Simulator,Coffee Stain Studios,1212.0,Goat Simulator,144.0
440,tinytags7,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
42160,76561198034186417,True,2,,,,,,147.0,War of the Roses,3761.0
219990,76561198034247917,True,2,"['Action', 'Adventure', 'Indie', 'RPG']",2016-02-25,24.99,Grim Dawn,Crate Entertainment,60.0,Grim Dawn,1612.0
17520,SubKnight151,True,2,,,,,,,,
211820,rubber64,True,2,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016-07-22,14.99,Starbound,Chucklefish,51.0,Starbound,6254.0
1250,Shifty_Powers,True,0,['Action'],2009-05-14,19.99,Killing Floor,Tripwire Interactive,31.0,Killing Floor,2488.0
630,EmilyCanTalk,True,2,['Action'],2010-07-19,Free,Alien Swarm,Valve,,,
25800,Oxea,True,2,['Strategy'],2007-01-23,14.99,Europa Universalis III Complete,Paradox Development Studio,,,
730,76561198034390540,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,78.0,Counter-Strike: Global Offensive,64512.0
620,76561198034395325,True,2,"['Action', 'Adventure']",2011-04-18,19.99,Portal 2,Valve,134.0,Portal 2,656.0
730,kningerd,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,47.0,Counter-Strike: Global Offensive,34598.0
17080,SnXImmortal,True,2,"['Action', 'Free to Play']",2012-06-27,Free to Play,Tribes: Ascend,Hi-Rez Studios,,,
322500,andrew2010,True,2,"['Action', 'Indie']",2016-02-25,24.99,SUPERHOT,SUPERHOT Team,90.0,SUPERHOT,220.0
91310,76561198034676642,False,0,,,,,,,,
730,satansbae,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,98.0,Counter-Strike: Global Offensive,34317.0
4000,sanscripter,True,0,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,266.0,Garry's Mod,5472.0
292030,76561198034776912,True,2,,,,,,119.0,The Witcher 3: Wild Hunt,5782.0
49520,PhlyQ,True,2,"['Action', 'RPG']",2012-09-17,19.99,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",307.0,Borderlands 2,3526.0
20500,76561198034823626,True,0,['Action'],2009-09-15,19.99,Red Faction Guerrilla Steam Edition,"Volition,Reactor Zero,THQ Nordic",,,
730,76561198034829571,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,4.0,Counter-Strike: Global Offensive,195127.0
252490,76561198034842509,True,2,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,87.0,Rust,3890.0
440,76561198034857562,False,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
730,76561198034888857,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,,,
1250,cxiec1,True,2,['Action'],2009-05-14,19.99,Killing Floor,Tripwire Interactive,26.0,Killing Floor,1106.0
204360,76561198034940671,True,0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2012-09-26,14.99,Castle Crashers®,The Behemoth,,,
64000,76561198034943433,True,0,['Strategy'],2011-02-24,9.99,Men of War: Assault Squad,Digitalmindsoft,,,
107410,fbibradfbi,True,2,"['Action', 'Simulation', 'Strategy']",2013-09-12,39.99,Arma 3,Bohemia Interactive,128.0,Arma 3,37730.0
202970,cheungs,True,2,['Action'],2012-11-12,59.99,Call of Duty®: Black Ops II,Treyarch,60.0,Call of Duty: Black Ops II,724.0
204360,vds-express,True,0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2012-09-26,14.99,Castle Crashers®,The Behemoth,248.0,Castle Crashers,573.0
205650,76561198035062661,True,2,['Adventure'],2012-09-25,19.99,The Testament of Sherlock Holmes,Frogwares,,,
221100,76561198035096973,True,0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013-12-16,34.99,DayZ,Bohemia Interactive,60.0,DayZ,3167.0
8930,76561198035099677,True,0,['Strategy'],2010-09-21,29.99,Sid Meier's Civilization® V,"Firaxis Games,Aspyr (Mac, Linux)",16.0,Sid Meier's Civilization V,5005.0
225600,76561198035152649,True,0,"['Action', 'Indie']",2014-05-07,4.99,Blade Symphony,Puny Human,39.0,Blade Symphony,508.0
208090,76561198035183954,True,0,"['Action', 'Free to Play', 'Indie']",2014-01-31,Free to Play,Loadout,Edge of Reality,31.0,Loadout,651.0
440,de_yeti,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
730,ILoveTurtlesPro,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,52.0,Counter-Strike: Global Offensive,34549.0
730,76561198035251057,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,57.0,Counter-Strike: Global Offensive,34320.0
275850,76561198035344392,False,0,"['Action', 'Adventure']",2016-08-12,59.99,No Man's Sky,Hello Games,95.0,No Man's Sky,1327.0
223470,newhollandarmy,True,0,"['Action', 'Adventure', 'Indie']",2003-04-13,9.99,POSTAL 2,Running With Scissors,526.0,POSTAL 2,2166.0
210770,JetStom96,True,2,"['Action', 'Indie', 'Strategy']",2013-05-15,14.99,Sanctum 2,Coffee Stain Studios,52.0,Sanctum 2,240.0
225080,taiyoyoyo,True,2,"['Action', 'Adventure', 'Indie']",2013-09-03,14.99,Brothers - A Tale of Two Sons,Starbreeze Studios AB,83.0,Brothers - A Tale of Two Sons,187.0
208090,76561198035409075,True,2,"['Action', 'Free to Play', 'Indie']",2014-01-31,Free to Play,Loadout,Edge of Reality,,,
261640,76561198035428985,True,0,"['Action', 'RPG']",2014-10-14,39.99,Borderlands: The Pre-Sequel,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)",118.0,Borderlands: The Pre-Sequel,5730.0
730,76561198035474869,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,92.0,Counter-Strike: Global Offensive,24356.0
242920,Streakyal8tr,True,2,"['Indie', 'Simulation', 'Strategy']",2014-02-18,19.99,Banished,Shining Rock Software LLC,187.0,Banished,682.0
730,76561198035509771,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,97.0,Counter-Strike: Global Offensive,37971.0
55230,bentatle338,True,2,['Action'],2011-11-14,9.99,Saints Row: The Third,Volition,,,
1250,goatt4life,True,0,['Action'],2009-05-14,19.99,Killing Floor,Tripwire Interactive,170.0,Killing Floor,772.0
221640,amacha,True,2,"['Action', 'Indie']",2012-11-27,2.99,Super Hexagon,Terry Cavanagh,155.0,Super Hexagon,233.0
200210,ThatKidRanga,True,2,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2012-02-20,Free to Play,Realm of the Mad God,Wild Shadow Studios,681.0,Realm of the Mad God,5625.0
333930,Longmont,True,0,"['Action', 'Free to Play']",Jun 2015,Free to Play,Dirty Bomb®,Splash Damage,210.0,Dirty Bomb,310.0
570,76561198035580566,True,2,,,,,,,,
24240,kenkaniff,True,2,['Action'],2011-10-20,14.99,PAYDAY™ The Heist,OVERKILL Software,,,
205190,nottakenyet,True,2,"['Casual', 'Simulation']",2012-10-16,29.99,Rocksmith™,Ubisoft - San Francisco,,,
243870,76561198035595907,False,0,,,,,,,,
231430,76561198035597932,True,2,['Strategy'],2013-06-25,19.99,Company of Heroes 2,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",170.0,Company of Heroes 2,3576.0
201790,76561198035704817,False,0,"['Action', 'Indie', 'Strategy']",2012-07-30,14.99,Orcs Must Die! 2,Robot Entertainment,,,
40100,salan8973598,True,2,['Strategy'],2010-03-01,12.99,Supreme Commander 2,Gas Powered Games,90.0,Supreme Commander 2,132.0
252490,foundationrepair,False,2,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,588.0,Rust,14899.0
303210,Jean-Leon,True,2,"['Adventure', 'Indie']",2015-10-01,9.99,The Beginner's Guide,Everything Unlimited Ltd.,117.0,The Beginner's Guide,93.0
203770,acidqueen,True,2,"['RPG', 'Simulation', 'Strategy']",2012-02-14,39.99,Crusader Kings II,Paradox Development Studio,30.0,Crusader Kings II,41646.0
346900,insidour,True,0,"['Casual', 'Free to Play', 'Indie']",2015-03-30,Free to Play,AdVenture Capitalist,Hyper Hippo Games,279.0,AdVenture Capitalist,1377.0
304930,76561198035781832,True,2,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,40.0,Unturned,28410.0
431240,superfly480,True,0,"['Casual', 'Indie', 'Sports', 'Early Access']",2016-01-29,5.99,Golf With Your Friends,Blacklight Interactive,,,
239220,76561198035804388,True,2,,,,,,254.0,The Mighty Quest For Epic Loot,435.0
72850,Pjbear99,True,2,,,,,,187.0,The Elder Scrolls V: Skyrim,5278.0
243870,76561198035844752,False,0,,,,,,131.0,Tom Clancy's Ghost Recon Phantoms - NA,6427.0
730,76561198035859601,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,371.0,Counter-Strike: Global Offensive,57348.0
730,76561198035860623,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,32.0,Counter-Strike: Global Offensive,87431.0
224540,76561198035926305,True,2,"['Action', 'Indie']",2012-12-12,14.99,Ace of Spades: Battle Builder,Jagex Limited,57.0,Ace of Spades,392.0
4920,gonzomeister,True,2,"['Action', 'Indie', 'Strategy']",2012-10-30,9.99,Natural Selection 2,Unknown Worlds Entertainment,383.0,Natural Selection 2,3327.0
440,76561198035963350,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
1250,ilovegaychicks,True,2,['Action'],2009-05-14,19.99,Killing Floor,Tripwire Interactive,19.0,Killing Floor,37893.0
42910,76561198035993287,True,0,"['Action', 'RPG']",2011-01-25,9.99,Magicka,Arrowhead Game Studios,,,
391540,76561198036011305,True,2,"['Indie', 'RPG']",2015-09-15,9.99,Undertale,tobyfox,126.0,Undertale,1571.0
318430,bodytemp,True,2,"['Adventure', 'Indie']",2014-10-23,1.99,Squishy the Suicidal Pig,"Tomi Maarela,Elias Viglione",158.0,Squishy the Suicidal Pig,23.0
730,76561198036142900,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,106.0,Counter-Strike: Global Offensive,25107.0
440,76561198036161390,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
440,illumimarti,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
204360,76561198036273792,True,2,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2012-09-26,14.99,Castle Crashers®,The Behemoth,31.0,Castle Crashers,526.0
22370,76561198036297711,True,2,['RPG'],2009-10-13,19.99,Fallout 3: Game of the Year Edition,Bethesda Game Studios,85.0,Fallout 3 - Game of the Year Edition,1497.0
109600,76561198036311033,True,2,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2013-12-05,Free to Play,Neverwinter,Cryptic Studios,,,
271290,76561198036314995,False,2,,,,,,,,
212160,moowaffles,True,0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2012-06-22,Free to Play,Vindictus,Nexon,,,
113400,DuckPencil,True,2,"['Action', 'Free to Play', 'Massively Multiplayer']",2011-12-06,Free to Play,APB Reloaded,Reloaded Productions,,,
221100,PsychoAzian,True,2,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013-12-16,34.99,DayZ,Bohemia Interactive,115.0,DayZ,1560.0
440,76561198036492732,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
301640,76561198036566125,True,0,['Action'],2015-03-06,44.99,Zombie Army Trilogy,Rebellion,104.0,Zombie Army Trilogy,2967.0
113200,111zerosen,True,0,"['Action', 'Adventure', 'Indie', 'RPG']",2011-09-28,4.99,The Binding of Isaac,Edmund McMillen and Florian Himsl,65.0,The Binding of Isaac,15598.0
299260,JokaPly,True,2,"['Action', 'Indie', 'Strategy']",2014-08-22,9.99,Commando Jack,Colossal Games,174.0,Commando Jack,103.0
352400,KumoDumo,False,2,"['Action', 'Adventure']",2015-06-11,19.99,LEGO® Jurassic World,"TT Games Ltd,Feral Interactive (Mac)",,,
252490,bay4p,False,0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,43.0,Rust,376.0
323370,76561198036717041,True,0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2015-05-05,Free to Play,TERA,"Bluehole, Inc.",87.0,TERA,2276.0
63710,Teddy8910,True,0,"['Action', 'Indie']",2011-02-28,9.99,BIT.TRIP RUNNER,Gaijin Games,96.0,BIT.TRIP RUNNER,477.0
1250,76561198036779891,True,0,['Action'],2009-05-14,19.99,Killing Floor,Tripwire Interactive,,,
550,76561198036786556,True,2,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,8.0,Left 4 Dead 2,213.0
50300,dedem1315,True,2,"['Action', 'Adventure']",2012-06-25,29.99,Spec Ops: The Line,Yager Development,437.0,Spec Ops: The Line,568.0
550,76561198036848944,True,2,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,143.0,Left 4 Dead 2,1282.0
218620,76561198036907012,True,2,,,,,,47.0,PAYDAY 2,6777.0
730,76561198036921706,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,274.0,Counter-Strike: Global Offensive,18914.0
304930,Josh-TheeCreator,True,2,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,18.0,Unturned,1249.0
550,76561198036934637,True,0,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,199.0,Left 4 Dead 2,7691.0
286100,tomtoth,True,2,"['Action', 'Indie']",2012-05-06,Free,You Have to Win the Game,Minor Key Games,252.0,You Have to Win the Game,489.0
15750,76561198036999882,True,2,"['Action', 'Adventure', 'Strategy']",2010-12-20,9.99,Oddworld: Stranger's Wrath HD,Oddworld Inhabitants,,,
113400,arsyad30,True,2,"['Action', 'Free to Play', 'Massively Multiplayer']",2011-12-06,Free to Play,APB Reloaded,Reloaded Productions,,,
440,76561198037009387,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
227940,utok85,True,2,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",2016-10-18,Free to Play,Heroes &amp; Generals,Reto-Moto,,,
730,koaster,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,284.0,Counter-Strike: Global Offensive,23863.0
206420,Glype,True,2,"['Action', 'Adventure']",2013-08-19,14.99,Saints Row IV,Deep Silver Volition,141.0,Saints Row IV,1422.0
730,swag3333232,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,,,
8870,camgould,True,2,['Action'],2013-03-25,29.99,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",87.0,BioShock Infinite,1205.0
48700,76561198037127684,True,2,"['Action', 'RPG']",2010-03-31,19.99,Mount &amp; Blade: Warband,TaleWorlds Entertainment,67.0,Mount & Blade: Warband,33797.0
274190,76561198037144100,True,0,"['Action', 'Adventure', 'Casual', 'Indie']",2015-10-15,14.99,Broforce,Free Lives,,,
221100,76561198037157290,True,0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013-12-16,34.99,DayZ,Bohemia Interactive,,,
550,76561198037293725,True,2,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,13.0,Left 4 Dead 2,5826.0
570,rajaakmalol,True,2,,,,,,,,
570,76561198037334538,True,2,,,,,,,,
32630,85675356434565434,True,0,['Action'],1999-10-31,4.99,Delta Force 2,NovaLogic,125.0,Delta Force 2,425.0
6000,76561198037337200,True,2,['Action'],2005-03-01,9.99,STAR WARS™ Republic Commando™,LucasArts,,,
295110,SamA3,False,2,,,,,,,,
43160,Dubzac,True,2,,,,,,,,
476460,gigeadaniel,True,2,"['Casual', 'Free to Play', 'Indie', 'Strategy']",2016-08-24,Free,Picross Touch,Jon Gallant,72.0,Picross Touch,81.0
236390,Monstershoes,True,2,,,,,,,,
366220,Unwanted_Relic,True,2,"['Adventure', 'Indie', 'RPG']",2015-10-21,29.99,Wurm Unlimited,Code Club AB,190.0,Wurm Unlimited,4570.0
4000,blackop2102,True,2,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,24.0,Garry's Mod,89042.0
4000,Danny4201,True,2,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,66.0,Garry's Mod,14555.0
70,76561198037529631,True,2,['Action'],1998-11-08,9.99,Half-Life,Valve,14.0,Half-Life,1059.0
440,shzh01,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
286940,76561198037550217,False,0,"['Action', 'Adventure', 'Free to Play', 'Sports', 'Strategy']",2013-09-12,Free to Play,S.K.I.L.L. - Special Force 2 (Shooter),"Dragonfly GF Co., LTD",,,
105450,76561198037614124,True,2,"['Simulation', 'Strategy']",2009-09-15,39.99,Age of Empires® III: Complete Collection,Ensemble Studios,36.0,Age of EmpiresÂ® III: Complete Collection,7054.0
221100,Darkyellowz,True,2,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013-12-16,34.99,DayZ,Bohemia Interactive,348.0,DayZ,570.0
233250,Alpha4344,True,0,,,,,,184.0,Planetary Annihilation,2293.0
